Signature	Driver	SampsMut	SampsNonMut	MeanDriverPos	MeanDriverNeg	MeanDiff	pValTTest	pAdjTTest
CX7	COPRS	3	5207	0.0724	0.01419	0.05821	0.8754	0.97724780876494
CX7	CDKN1C	0	5210	0	0.01423	-0.01423	1	1
CX7	BRCA1_noRescue	132	5078	0.3385	0.005798	0.3327	0.006701	0.138388072727273
CX7	BRCA1_rescued	7	5203	1.055	0.01283	1.042	0.4278	0.841280617495712
CX8	EGFR	379	4831	0.1382	0.0379	0.1003	0.1049	0.454566666666667
CX8	FGFR2	85	5125	0.4695	0.03816	0.4313	0.009218	0.0763386962962963
CX8	PIK3CA	957	4253	0.137	0.02454	0.1125	0.004352	0.0412333559322034
CX8	IDH1	307	4903	-0.214	0.06143	-0.2754	5.133e-12	3.80888625e-10
CX8	MSH3	77	5133	0.4831	0.03863	0.4445	0.01046	0.0839298571428571
CX8	KRAS	491	4719	0.1531	0.03397	0.1191	0.01701	0.124295294117647
CX8	BRAF	319	4891	0.3014	0.02849	0.2729	0.0002221	0.00366638235294118
CX8	CUL1	275	4935	0.3619	0.02755	0.3344	1.145e-05	0.000256022
CX8	ERBB2	322	4888	0.383	0.02294	0.3601	1.889e-06	5.70784324324324e-05
CX8	CTNNB1	197	5013	0.1184	0.04232	0.07608	0.3571	0.812080730223124
CX8	PIK3CG	92	5118	-0.1042	0.04789	-0.1521	0.08664	0.413707172995781
CX8	CHD4	214	4996	0.3296	0.03302	0.2966	0.000572	0.00819866666666667
CX8	SETBP1	120	5090	0.1084	0.04371	0.06469	0.5451	0.898852212389381
CX8	SOS1	113	5097	0.2689	0.04024	0.2287	0.01764	0.128061818181818
CX8	FGFR3	106	5104	0.2688	0.04056	0.2282	0.07038	0.358918288288288
CX8	HRAS	58	5152	0.02192	0.04546	-0.02354	0.8474	0.975437782340862
CX8	CACNA1A	192	5018	0.1912	0.03961	0.1516	0.06409	0.336817183098592
CX8	SF1	61	5149	0.719	0.03722	0.6818	0.003627	0.0362052321428571
CX8	NFE2L2	190	5020	0.236	0.03798	0.198	0.03256	0.216679047619048
CX8	SMARCA4	264	4946	0.3321	0.02989	0.3022	0.0001409	0.00262543666666667
CX8	ERBB3	142	5068	0.5188	0.03193	0.4869	0.0002022	0.00358824761904762
CX8	WT1	64	5146	0.1895	0.0434	0.1461	0.2501	0.716935189873418
CX8	MAP2K1	67	5143	0.7172	0.03645	0.6808	0.002538	0.0267687169811321
CX8	ERCC2	131	5079	0.7034	0.02822	0.6752	6.89e-06	0.000175068636363636
CX8	MACF1	221	4989	0.2838	0.03463	0.2492	0.00324	0.0329301818181818
CX8	MTOR	142	5068	0.3347	0.03709	0.2976	0.004884	0.0443927804878049
CX8	SF3B1	158	5052	0.2945	0.0374	0.2571	0.0145	0.110278911564626
CX8	PTPN11	90	5120	0.5722	0.03594	0.5363	0.0008779	0.0111533204545455
CX8	KIT	97	5113	-0.02147	0.04646	-0.06793	0.4391	0.857328446771379
CX8	EEF1A1	71	5139	0.2569	0.04228	0.2146	0.122	0.497795620437956
CX8	MAPK1	109	5101	0.5042	0.03539	0.4688	7.994e-05	0.001595945
CX8	NRAS	198	5012	0.2163	0.03844	0.1779	0.04044	0.251642651933702
CX8	H3F3A	218	4992	0.2254	0.03733	0.1881	0.004974	0.0448462258064516
CX8	RQCD1	51	5159	1.041	0.03535	1.006	0.0009781	0.0122866943820225
CX8	AKT1	117	5093	0.6896	0.0304	0.6592	7.455e-06	0.000185215333333333
CX8	GRIN2D	63	5147	0.4968	0.03967	0.4571	0.05882	0.31793125
CX8	FOXA1	105	5105	0.5168	0.0355	0.4813	0.002119	0.02277925
CX8	PIK3R2	107	5103	0.8489	0.02835	0.8206	1.482e-06	5.06149090909091e-05
CX8	PLXNB2	121	5089	0.3033	0.03906	0.2642	0.04181	0.254527282608696
CX8	KLF5	97	5113	0.207	0.04213	0.1649	0.1156	0.484047940074906
CX8	SOX17	37	5173	0.09417	0.04485	0.04932	0.7406	0.934256950672646
CX8	PPP2R1A	166	5044	0.5645	0.02811	0.5364	1.232e-07	5.73906666666667e-06
CX8	PMS1	124	5086	0.7844	0.02718	0.7572	1.889e-07	8.447608e-06
CX8	GTF2I	36	5174	0.0477	0.04518	0.00252	0.9853	1
CX8	RHOA	49	5161	0.2408	0.04334	0.1975	0.2344	0.698155319148936
CX8	CCND1	333	4877	0.2344	0.03228	0.2021	0.001048	0.0128754285714286
CX8	RAC1	235	4975	0.4444	0.02634	0.4181	7.425e-07	3.0745e-05
CX8	SPOP	195	5015	0.4831	0.02817	0.4549	1.182e-06	4.40492e-05
CX8	GNA11	53	5157	0.03587	0.0453	-0.00943	0.9364	0.996094386298763
CX8	EIF1AX	86	5124	0.5432	0.03684	0.5064	0.005191	0.046428304
CX8	IDH2	76	5134	0.4151	0.03972	0.3754	0.01143	0.0899911267605634
CX8	PCBP1	128	5082	0.9757	0.02176	0.9539	6.803e-08	3.45716090909091e-06
CX8	CDK4	193	5017	0.4948	0.0279	0.4669	8.665e-06	0.000201822291666667
CX8	UNCX	22	5188	1.164	0.04046	1.124	0.04948	0.282237959183674
CX8	MYC	258	4952	0.4598	0.0236	0.4362	1.782e-06	5.5341e-05
CX8	GNAQ	53	5157	0.09645	0.04467	0.05178	0.7454	0.934256950672646
CX8	U2AF1	92	5118	1.083	0.02655	1.056	1.494e-06	5.06149090909091e-05
CX8	TP53	2031	3179	0.145	-0.01855	0.1636	8.924e-08	4.33784e-06
CX8	ANAPC4	26	5184	-0.03875	0.04562	-0.08437	0.5622	0.902237195994278
CX8	PIK3R1	113	5097	-0.1424	0.04936	-0.1918	0.001665	0.01877122
CX8	RB1	226	4984	0.03032	0.04587	-0.01555	0.8475	0.975437782340862
CX8	NF1	228	4982	-0.03253	0.04876	-0.08129	0.1498	0.549836065573771
CX8	HMG20B	7	5203	-0.3662	0.04575	-0.412	0.000686	0.0093530243902439
CX8	TUBA4A	19	5191	-0.2871	0.04642	-0.3335	0.0002184	0.00366638235294118
CX8	USP9X	105	5105	0.1085	0.0439	0.0646	0.5501	0.899466959064327
CX8	PTEN	448	4762	-0.1053	0.05936	-0.1647	0.001865	0.0206442574257426
CX8	UBC	28	5182	0.3592	0.0435	0.3157	0.2862	0.75465
CX8	CENPF	105	5105	-0.07118	0.04759	-0.1188	0.09462	0.43532987654321
CX8	KDM7A	37	5173	-0.05579	0.04592	-0.1017	0.4452	0.86080207253886
CX8	PSME4	62	5148	-0.01527	0.04593	-0.0612	0.4985	0.882539781591264
CX8	KMT2C	368	4842	0.03011	0.04635	-0.01624	0.7771	0.953487280701754
CX8	ATRX	287	4923	-0.09902	0.05361	-0.1526	0.006908	0.0594088
CX8	CDKN2C	12	5198	-0.4657	0.04638	-0.5121	1.984e-249	2.29291636363636e-247
CX8	ATR	122	5088	0.03697	0.0454	-0.00843	0.9245	0.996094386298763
CX8	MCM7	44	5166	0.07038	0.04499	0.02539	0.8438	0.975437782340862
CX8	RTEL1	37	5173	0.2757	0.04355	0.2322	0.3081	0.770594630872483
CX8	MTA2	30	5180	-0.07977	0.04592	-0.1257	0.4378	0.857328446771379
CX8	NEDD1	25	5185	0.3628	0.04367	0.3191	0.307	0.770594630872483
CX8	CDK12	83	5127	0.1864	0.04291	0.1435	0.2256	0.685686413043478
CX8	STAG1	66	5144	0.2407	0.04269	0.198	0.263	0.725598522167488
CX8	FGFR1OP	10	5200	0.3627	0.04459	0.3181	0.483	0.880743648208469
CX8	HIST1H3E	12	5198	0.6998	0.04369	0.6561	0.2028	0.639395505617978
CX8	DYNC1H1	134	5076	0.08071	0.04426	0.03645	0.6715	0.919442105263158
CX8	PLK1	26	5184	0.1052	0.0449	0.0603	0.7328	0.934256950672646
CX8	NME7	21	5189	-0.062	0.04563	-0.1076	0.5125	0.884220679012346
CX8	ALK	95	5115	0.05097	0.04509	0.00588	0.9501	0.999475187969925
CX8	ARID1B	116	5094	0.2596	0.04032	0.2193	0.04074	0.251642651933702
CX8	ATM	189	5021	-0.003373	0.04703	-0.0504	0.4269	0.847733925399645
CX8	EP400	115	5095	0.008239	0.04603	-0.03779	0.6913	0.928234210526316
CX8	CASC5	78	5132	0.1655	0.04337	0.1221	0.3501	0.812080730223124
CX8	NEIL1	10	5200	0.3584	0.0446	0.3138	0.2987	0.769040732265446
CX8	KAT2B	31	5179	-0.03306	0.04567	-0.07873	0.6168	0.905653071895425
CX8	PRDM9	191	5019	0.1878	0.03977	0.148	0.1341	0.522382578397213
CX8	WRN	56	5154	0.1144	0.04445	0.06995	0.6015	0.905653071895425
CX8	POLA1	41	5169	0.07239	0.04498	0.02741	0.8752	0.983390552763819
CX8	KMT2D	400	4810	0.008642	0.04824	-0.0396	0.4694	0.877415358931553
CX8	NEK9	25	5185	-0.1011	0.04591	-0.147	0.1975	0.634497126436782
CX8	CEP152	49	5161	0.1255	0.04444	0.08106	0.5099	0.884220679012346
CX8	COPS2	23	5187	0.2927	0.0441	0.2486	0.3327	0.797921627408994
CX8	CTDNEP1	8	5202	0.05302	0.04519	0.00783	0.9672	1
CX8	GPS1	16	5194	0.4006	0.04411	0.3565	0.473	0.878666556291391
CX8	LIN37	10	5200	-0.03791	0.04536	-0.08327	0.6707	0.919442105263158
CX8	CUL3	66	5144	0.04273	0.04523	-0.0025	0.9805	1
CX8	POLQ	124	5086	0.2369	0.04053	0.1964	0.1017	0.449409486166008
CX8	YEATS2	58	5152	0.1421	0.04411	0.09799	0.4837	0.880743648208469
CX8	TEX15	124	5086	0.009204	0.04608	-0.03688	0.6399	0.915987979539642
CX8	SMARCA2	89	5121	-0.1432	0.04847	-0.1917	0.001679	0.01877122
CX8	ELP4	27	5183	0.1176	0.04482	0.07278	0.669	0.919442105263158
CX8	TBX3	51	5159	0.1333	0.04433	0.08897	0.4813	0.880743648208469
CX8	NCOR2	97	5113	0.1253	0.04368	0.08162	0.4642	0.876647972972973
CX8	MNAT1	8	5202	1.173	0.04347	1.13	0.03522	0.226298620689655
CX8	BLM	38	5172	0.4464	0.04225	0.4042	0.1027	0.45024513618677
CX8	SETD1A	66	5144	0.05171	0.04512	0.00659	0.9596	1
CX8	CREBBP	153	5057	-0.04951	0.04807	-0.09758	0.1852	0.614238461538462
CX8	TOP2A	45	5165	-0.009949	0.04568	-0.05563	0.6623	0.919442105263158
CX8	NEK2	15	5195	-0.08822	0.04559	-0.1338	0.5412	0.896387555555556
CX8	TAF5L	21	5189	-0.03762	0.04553	-0.08315	0.5868	0.905653071895425
CX8	E2F1	17	5193	0.2821	0.04442	0.2377	0.5836	0.905653071895425
CX8	SMARCB1	23	5187	0.03023	0.04527	-0.01504	0.9249	0.996094386298763
CX8	CDC25A	18	5192	0.005531	0.04534	-0.03981	0.7982	0.959917204301075
CX8	IL7R	67	5143	0.1242	0.04417	0.08003	0.5357	0.893899402985075
CX8	NIPBL	128	5082	0.02162	0.04579	-0.02417	0.7908	0.958681984897519
CX8	MAP3K1	85	5125	0.1756	0.04304	0.1326	0.2586	0.721263341645885
CX8	KMT2E	73	5137	-0.04841	0.04653	-0.09494	0.3953	0.832930627306273
CX8	RHEB	13	5197	0.6367	0.04372	0.593	0.1412	0.53512406779661
CX8	PRKDC	166	5044	0.03753	0.04545	-0.00792	0.9103	0.9922522417154
CX8	TLR4	107	5103	0.2086	0.04177	0.1668	0.2032	0.639395505617978
CX8	SET	14	5196	-0.1201	0.04565	-0.1658	0.1599	0.565722151898734
CX8	JAK2	35	5175	0.1088	0.04477	0.06403	0.6719	0.919442105263158
CX8	KEAP1	120	5090	0.05601	0.04494	0.01107	0.875	0.983390552763819
CX8	DOT1L	52	5158	0.08441	0.0448	0.03961	0.7454	0.934256950672646
CX8	PADI4	31	5179	0.3062	0.04364	0.2626	0.3547	0.812080730223124
CX8	ALMS1	160	5050	-0.03244	0.04766	-0.0801	0.2613	0.725598522167488
CX8	CKAP5	51	5159	0.1455	0.04421	0.1013	0.5159	0.885984946236559
CX8	POLR2G	11	5199	0.1604	0.04496	0.1154	0.8031	0.960859551760939
CX8	MORF4L1	18	5192	0.03687	0.04523	-0.00836	0.966	1
CX8	PRKCB	70	5140	-0.005988	0.0459	-0.05189	0.6091	0.905653071895425
CX8	CEP192	83	5127	-0.06222	0.04694	-0.1092	0.188	0.618169005847953
CX8	CARM1	15	5195	-0.2139	0.04595	-0.2599	0.001666	0.01877122
CX8	TUBA3E	16	5194	0.5178	0.04374	0.4741	0.15	0.549836065573771
CX8	TUBA3D	28	5182	0.3515	0.04354	0.308	0.1753	0.598638181818182
CX8	FBXL7	70	5140	0.05	0.04513	0.00487	0.965	1
CX8	NUP43	19	5191	0.4364	0.04377	0.3926	0.2348	0.698155319148936
CX8	AKAP9	160	5050	0.08722	0.04387	0.04335	0.5635	0.902237195994278
CX8	ODF2	33	5177	0.1303	0.04466	0.08564	0.6196	0.905653071895425
CX8	NFKB2	24	5186	-0.1328	0.04602	-0.1788	0.2586	0.721263341645885
CX8	SYCP3	10	5200	-0.1961	0.04566	-0.2418	0.139	0.533730136986301
CX8	H3F3C	14	5196	0.3963	0.04425	0.352	0.1478	0.548971428571429
CX8	TIMELESS	48	5162	0.09657	0.04472	0.05185	0.6935	0.928234210526316
CX8	TP53BP1	82	5128	0.0006191	0.04591	-0.04529	0.6995	0.931400476190476
CX8	ZWILCH	14	5196	0.354	0.04437	0.3096	0.506	0.882539781591264
CX8	PALB2	39	5171	-0.1477	0.04665	-0.1944	0.03504	0.226298620689655
CX8	FTO	26	5184	-0.1025	0.04594	-0.1484	0.227	0.687766937669377
CX8	ATXN7L3	15	5195	0.08335	0.04509	0.03826	0.9	0.9922522417154
CX8	BRIP1	56	5154	-0.007633	0.04577	-0.0534	0.7167	0.934256950672646
CX8	NINL	63	5147	-0.1071	0.04706	-0.1542	0.04053	0.251642651933702
CX8	RRM2	14	5196	0.3073	0.04449	0.2628	0.6519	0.919442105263158
CX8	DBF4	26	5184	0.002185	0.04542	-0.04324	0.8002	0.960859551760939
CX8	MORF4L2	17	5193	-0.01573	0.0454	-0.06113	0.7312	0.934256950672646
CX8	CDK1	9	5201	-0.196	0.04562	-0.2416	0.1058	0.45666
CX8	POLE	87	5123	0.08753	0.04448	0.04305	0.6996	0.931400476190476
CX8	SETD3	16	5194	-0.0748	0.04557	-0.1204	0.5702	0.90291509167842
CX8	USP7	47	5163	-0.2103	0.04753	-0.2578	0.006248	0.0550020787401575
CX8	MSL1	13	5197	-0.2844	0.04602	-0.3304	0.003609	0.0362052321428571
CX8	KIF2B	111	5099	0.00421	0.04609	-0.04188	0.6801	0.923878250303767
CX8	STK11	64	5146	0.1614	0.04375	0.1176	0.5878	0.905653071895425
CX8	NUF2	21	5189	0.1202	0.0449	0.0753	0.7058	0.934130578512397
CX8	MEAF6	7	5203	-0.1106	0.04541	-0.156	0.676	0.921668292682927
CX8	ARID2	150	5060	-0.1129	0.04989	-0.1628	0.03074	0.206060119760479
CX8	ELF3	59	5151	-0.01701	0.04591	-0.06292	0.5346	0.893899402985075
CX8	ASXL1	71	5139	0.03017	0.04541	-0.01524	0.8958	0.99214198019802
CX8	HJURP	34	5176	0.01821	0.04538	-0.02717	0.9093	0.9922522417154
CX8	CCNA2	17	5193	0.3652	0.04415	0.321	0.327	0.792279653679654
CX8	FAT1	231	4979	-0.02959	0.04867	-0.07826	0.1546	0.557557419354839
CX8	HGF	96	5114	0.14	0.04342	0.09658	0.3945	0.832930627306273
CX8	RAB2A	10	5200	0.1604	0.04498	0.1154	0.6696	0.919442105263158
CX8	STAG2	96	5114	-0.1757	0.04935	-0.225	3.303e-05	0.000683843333333333
CX8	AMER1	96	5114	0.00492	0.04596	-0.04104	0.7732	0.950976457645765
CX8	OPTN	16	5194	-0.01067	0.04537	-0.05604	0.7179	0.934256950672646
CX8	ERCC6	29	5181	0.6121	0.04203	0.5701	0.2635	0.725598522167488
CX8	ZWINT	29	5181	0.4982	0.04266	0.4555	0.04839	0.279327113402062
CX8	CTNND1	46	5164	-0.02033	0.04578	-0.06611	0.662	0.919442105263158
CX8	SUV420H1	45	5165	0.3674	0.04239	0.325	0.1295	0.516826334519573
CX8	MDM2	26	5184	-0.03835	0.04562	-0.08397	0.5256	0.89338517397882
CX8	PHLDA1	14	5196	-0.1446	0.04571	-0.1903	0.174	0.598638181818182
CX8	TMPO	28	5182	0.04619	0.04519	0.001	0.9954	1
CX8	LIG4	43	5167	0.01732	0.04543	-0.02811	0.8255	0.969677100840336
CX8	CDC16	19	5191	0.3173	0.0442	0.2731	0.4895	0.882539781591264
CX8	BRCA2	158	5052	0.1803	0.04097	0.1393	0.281	0.744450236966825
CX8	PSMB5	15	5195	-0.1697	0.04582	-0.2155	0.1035	0.45024513618677
CX8	ARID4A	53	5157	0.3051	0.04253	0.2626	0.2624	0.725598522167488
CX8	TDP1	24	5186	0.05074	0.04517	0.00557	0.9778	1
CX8	RBL2	48	5162	-0.1115	0.04666	-0.1582	0.1195	0.491180147058824
CX8	GINS2	4	5206	-0.1223	0.04533	-0.1676	0.5049	0.882539781591264
CX8	RNF43	56	5154	-0.1244	0.04704	-0.1714	0.1554	0.557925
CX8	RAB8A	9	5201	0.4797	0.04445	0.4352	0.5557	0.90070998552822
CX8	RUVBL2	23	5187	-0.195	0.04626	-0.2413	0.07211	0.361520089686099
CX8	TUBB4A	29	5181	0.2137	0.04426	0.1694	0.4391	0.857328446771379
CX8	EPHA2	65	5145	0.04182	0.04524	-0.00342	0.9832	1
CX8	TPR	89	5121	0.04405	0.04522	-0.00117	0.9897	1
CX8	SMYD3	26	5184	0.1172	0.04484	0.07236	0.7274	0.934256950672646
CX8	THRAP3	44	5166	0.04492	0.0452	-0.00028	0.9979	1
CX8	DIDO1	125	5085	0.2282	0.0407	0.1875	0.159	0.565388571428571
CX8	MCM5	23	5187	-0.08613	0.04578	-0.1319	0.268	0.730790243902439
CX8	PIK3CB	54	5156	-0.06786	0.04638	-0.1142	0.284	0.750619385342789
CX8	CLASP2	49	5161	0.2556	0.0432	0.2124	0.3516	0.812080730223124
CX8	APC	340	4870	-0.1565	0.05928	-0.2158	1.22e-08	6.8198e-07
CX8	SYNE1	528	4682	0.04924	0.04474	0.0045	0.9173	0.9945
CX8	HIST1H4H	8	5202	-0.1692	0.04553	-0.2147	0.4394	0.857328446771379
CX8	NUP205	69	5141	0.3223	0.04148	0.2808	0.07127	0.358918288288288
CX8	SUN1	27	5183	0.06757	0.04508	0.02249	0.9064	0.9922522417154
CX8	STAG3	42	5168	-0.03521	0.04585	-0.08106	0.5565	0.90070998552822
CX8	SPIDR	34	5176	-0.2068	0.04686	-0.2537	0.001012	0.0125712888888889
CX8	RAD9A	12	5198	-0.336	0.04608	-0.3821	6.098e-06	0.000158548
CX8	AQR	60	5150	-0.09058	0.04678	-0.1374	0.09944	0.446481606425703
CX8	RNF111	48	5162	0.01731	0.04546	-0.02815	0.8186	0.967436363636364
CX8	PKMYT1	11	5199	0.2203	0.04483	0.1755	0.7453	0.934256950672646
CX8	PSMD12	18	5192	0.2088	0.04463	0.1642	0.6074	0.905653071895425
CX8	PADI1	30	5180	0.03443	0.04526	-0.01083	0.9539	1
CX8	KIF2C	24	5186	0.3963	0.04357	0.3527	0.1541	0.557552750809061
CX8	MUTYH	16	5194	-0.1105	0.04568	-0.1562	0.5878	0.905653071895425
CX8	MSH4	49	5161	0.114	0.04455	0.06945	0.6829	0.92597503030303
CX8	CSRP2BP	29	5181	-0.04327	0.0457	-0.08897	0.3333	0.797921627408994
CX8	TUBB1	18	5192	0.07161	0.04511	0.0265	0.9272	0.996094386298763
CX8	RIF1	80	5130	0.1771	0.04314	0.134	0.3793	0.828698651252408
CX8	NUP210	59	5151	0.2173	0.04323	0.1741	0.2997	0.769040732265446
CX8	POLR2H	8	5202	-0.05179	0.04535	-0.09714	0.6317	0.911566709677419
CX8	PLK4	27	5183	-0.06503	0.04577	-0.1108	0.3143	0.77228
CX8	FBXW7	192	5018	0.009572	0.04656	-0.03699	0.5827	0.905653071895425
CX8	CENPC	28	5182	-0.189	0.04647	-0.2355	0.04155	0.254527282608696
CX8	REV3L	104	5106	0.2052	0.04194	0.1633	0.1891	0.618169005847953
CX8	EYA4	58	5152	0.07421	0.04487	0.02934	0.8041	0.960859551760939
CX8	PPP2R2A	23	5187	0.06107	0.04513	0.01594	0.9497	0.999475187969925
CX8	FGFR1	30	5180	-0.005161	0.04549	-0.05065	0.732	0.934256950672646
CX8	ANAPC2	33	5177	-0.1366	0.04636	-0.183	0.07501	0.369432511013216
CX8	GTF2H1	16	5194	0.2894	0.04445	0.245	0.4182	0.839301433691756
CX8	DCTN2	12	5198	0.02172	0.04525	-0.02353	0.8917	0.99214198019802
CX8	AZI1	35	5175	0.1325	0.04461	0.08789	0.643	0.916532994923858
CX8	MAD1L1	29	5181	0.1556	0.04458	0.111	0.6126	0.905653071895425
CX8	NUP214	67	5143	-0.04335	0.04635	-0.0897	0.3578	0.812080730223124
CX8	NCAPD3	46	5164	-0.01423	0.04573	-0.05996	0.6189	0.905653071895425
CX8	UBE2L6	6	5204	0.1384	0.04509	0.09331	0.8256	0.969677100840336
CX8	PPME1	6	5204	0.9021	0.04421	0.8579	0.3274	0.792279653679654
CX8	RSF1	51	5159	-0.02889	0.04593	-0.07482	0.4767	0.879456435643564
CX8	SETD6	11	5199	-0.09718	0.0455	-0.1427	0.4211	0.840193939393939
CX8	NOTCH2	97	5113	-0.1586	0.04907	-0.2077	0.0008265	0.0108709058823529
CX8	TOPBP1	44	5166	0.003492	0.04556	-0.04207	0.7155	0.934256950672646
CX8	POLB	12	5198	-0.4151	0.04626	-0.4614	8.913e-07	3.55883357142857e-05
CX8	UTY	15	5195	-0.2187	0.04596	-0.2647	0.007487	0.0634822255639098
CX8	SETDB2	30	5180	0.1781	0.04443	0.1337	0.6094	0.905653071895425
CX8	MGA	122	5088	0.03509	0.04544	-0.01035	0.9023	0.9922522417154
CX8	SIN3A	50	5160	-0.05741	0.04619	-0.1036	0.201	0.639395505617978
CX8	RAD51C	3	5207	-0.006078	0.04523	-0.05131	0.8449	0.975437782340862
CX8	SYCP1	76	5134	-0.02837	0.04629	-0.07466	0.3846	0.828698651252408
CX8	ZZZ3	40	5170	0.2778	0.0434	0.2344	0.4619	0.873780372250423
CX8	DMC1	9	5201	0.907	0.04371	0.8633	0.4035	0.832930627306273
CX8	HIST1H4J	16	5194	-0.0238	0.04541	-0.06921	0.7188	0.934256950672646
CX8	NCAPG2	32	5178	-0.1569	0.04645	-0.2034	0.1264	0.510338848920863
CX8	PPP2CB	15	5195	-0.0878	0.04558	-0.1334	0.4433	0.858941767764298
CX8	EHMT1	35	5175	0.2901	0.04354	0.2466	0.1972	0.634497126436782
CX8	INO80C	8	5202	0.6633	0.04425	0.619	0.224	0.685686413043478
CX8	ASH1L	111	5099	0.07161	0.04462	0.02699	0.7564	0.94375652173913
CX8	PSMD14	7	5203	0.1971	0.045	0.1521	0.7236	0.934256950672646
CX8	SGOL2	41	5169	-0.04762	0.04594	-0.09356	0.4309	0.854159929078014
CX8	MCM3	26	5184	-0.02821	0.04557	-0.07378	0.6122	0.905653071895425
CX8	PRIM2	31	5179	-0.1044	0.0461	-0.1505	0.0885	0.415726890756303
CX8	INCENP	30	5180	0.06222	0.0451	0.01712	0.9173	0.9945
CX8	PCNT	104	5106	0.1538	0.04299	0.1108	0.3289	0.794190496760259
CX8	NPM1	9	5201	0.1474	0.04502	0.1024	0.7861	0.955282391304348
CX8	KIF18A	33	5177	-0.244	0.04704	-0.291	0.00021	0.00366638235294118
CX8	PDS5B	58	5152	-0.1778	0.04771	-0.2255	0.002285	0.0243298095238095
CX8	AXIN2	52	5158	0.1622	0.04402	0.1182	0.5619	0.902237195994278
CX8	PRKCA	32	5178	0.0123	0.0454	-0.0331	0.8377	0.974108186528497
CX8	POLR2A	58	5152	0.005691	0.04564	-0.03995	0.786	0.955282391304348
CX8	NUP133	46	5164	0.1368	0.04438	0.09242	0.5276	0.89338517397882
CX8	RANBP2	120	5090	0.06124	0.04482	0.01642	0.848	0.975437782340862
CX8	MSH6	43	5167	0.09915	0.04475	0.0544	0.7522	0.941724076147816
CX8	HAUS3	13	5197	-0.3444	0.04617	-0.3906	0.0004373	0.00660663466666667
CX8	GATA3	108	5102	0.2264	0.04136	0.185	0.1172	0.484329151291513
CX8	KDM2A	41	5169	-0.07433	0.04615	-0.1205	0.228	0.688880862533693
CX8	CDKN1B	25	5185	-0.3176	0.04695	-0.3646	1.584e-06	5.20856470588235e-05
CX8	KDM5A	65	5145	-0.0146	0.04596	-0.06056	0.5654	0.90291509167842
CX8	SEH1L	10	5200	-0.05574	0.04539	-0.1011	0.3967	0.832930627306273
CX8	NCOA1	60	5150	0.1534	0.04394	0.1095	0.3533	0.812080730223124
CX8	MCM2	26	5184	0.2081	0.04438	0.1637	0.5115	0.884220679012346
CX8	SKP2	16	5194	0.4207	0.04404	0.3767	0.2703	0.732641062801932
CX8	HAUS6	33	5177	-0.02847	0.04567	-0.07414	0.7281	0.934256950672646
CX8	KAT6B	56	5154	0.05796	0.04506	0.0129	0.9065	0.9922522417154
CX8	TUBB8	33	5177	0.1299	0.04466	0.08524	0.5969	0.905653071895425
CX8	EME2	7	5203	0.05134	0.04519	0.00615	0.9785	1
CX8	BRCA1	139	5071	0.2325	0.04007	0.1924	0.05825	0.317675609756098
CX8	CLASP1	41	5169	0.07688	0.04495	0.03193	0.8555	0.975968367346939
CX8	CEP63	33	5177	0.2611	0.04382	0.2173	0.1337	0.522382578397213
CX8	NUP54	16	5194	0.08008	0.04509	0.03499	0.8435	0.975437782340862
CX8	XRCC4	11	5199	0.6302	0.04396	0.5862	0.4499	0.864152739726027
CX8	MCM4	41	5169	-0.07943	0.04619	-0.1256	0.3728	0.826395669291339
CX8	JADE3	28	5182	-0.1056	0.04601	-0.1516	0.08747	0.413707172995781
CX8	ARID1A	263	4947	0.06023	0.0444	0.01583	0.8497	0.975437782340862
CX8	EYA2	38	5172	-0.0181	0.04566	-0.06376	0.4827	0.880743648208469
CX8	SETD2	152	5058	0.0864	0.04396	0.04244	0.6454	0.916532994923858
CX8	TUBB4B	16	5194	-0.1179	0.0457	-0.1636	0.5051	0.882539781591264
CX8	DCTN1	51	5159	-0.02244	0.04587	-0.06831	0.6272	0.909480674448768
CX8	CDKN2A	204	5006	-0.03911	0.04864	-0.08775	0.126	0.510338848920863
CX8	BTRC	27	5183	0.0576	0.04514	0.01246	0.9428	0.997534971644612
CX8	TUBGCP2	35	5175	0.1892	0.04423	0.145	0.3714	0.826395669291339
CX8	PPP2R1B	23	5187	0.03506	0.04524	-0.01018	0.9512	0.999475187969925
CX8	INPPL1	59	5151	0.06424	0.04498	0.01926	0.8494	0.975437782340862
CX8	WEE1	18	5192	0.07628	0.04509	0.03119	0.9005	0.9922522417154
CX8	ANKLE2	38	5172	-0.01804	0.04566	-0.0637	0.5315	0.893899402985075
CX8	ERCC5	15	5195	0.2561	0.04459	0.2115	0.3473	0.812080730223124
CX8	PSMA3	10	5200	0.2326	0.04484	0.1878	0.5858	0.905653071895425
CX8	MAX	16	5194	0.2335	0.04462	0.1889	0.5553	0.90070998552822
CX8	FAN1	24	5186	0.3625	0.04373	0.3188	0.1766	0.598638181818182
CX8	PSMA4	8	5202	0.3223	0.04477	0.2775	0.3398	0.805290909090909
CX8	FANCI	43	5167	0.1149	0.04462	0.07028	0.716	0.934256950672646
CX8	IRF6	29	5181	-0.1484	0.04628	-0.1947	0.05992	0.319002666666667
CX8	CDC20	19	5191	0.3511	0.04408	0.307	0.4352	0.857328446771379
CX8	MYBL2	25	5185	0.07618	0.04505	0.03113	0.8346	0.974108186528497
CX8	MCM6	32	5178	0.06026	0.04511	0.01515	0.9322	0.996094386298763
